"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"442230","478738958747041794",0,0,0,0,1,0,0,0,0,0,"real"
"6712","98457608280735744",1,0,0,1,1,0,1,0,1,0,"fake"
"115896","26370991940",0,0,1,1,1,0,0,1,0,1,"real"
"875205","557846902243618816",1,1,0,0,0,1,3,0,2,2,"real"
"65113","128555906215591936",0,0,0,0,0,1,1,0,1,1,"real"
"975738","566964941932855296",1,0,1,0,0,0,1,0,1,1,"real"
"76462","168900746383851520",0,0,0,0,0,0,1,0,1,2,"real"
"424391","473782915839447040",1,1,0,0,1,0,1,1,1,1,"real"
"874852","557794466845970432",0,0,1,0,0,0,0,1,0,0,"real"
"85588","195890951527464960",0,1,1,1,1,0,0,1,0,0,"real"
"870209","557346506814922752",1,0,0,0,0,0,0,0,0,0,"real"
"296577","427321825261932544",0,0,1,0,0,1,0,0,1,0,"real"
"1496024","592912343803138048",0,1,0,0,0,1,1,0,1,0,"real"
"68906","142130375630655488",0,1,0,0,1,0,1,0,0,1,"real"
"295662","426836842525122560",1,0,0,0,0,0,1,0,0,0,"real"
"201108","364245752836395008",0,1,1,1,1,0,0,1,0,0,"real"
"967081","566206937939709953",0,0,0,0,0,0,0,0,0,1,"real"
"678916","530414398213730304",0,0,1,0,0,0,0,0,0,0,"real"
"559243","508237974069182464",0,0,2,1,0,0,0,0,0,0,"real"
"354132","450718509472169984",0,1,1,0,1,0,0,0,0,0,"real"
"126550","281013098331115520",1,0,0,0,0,0,1,0,1,0,"real"
"1394412","589493151460503553",1,0,0,0,0,0,1,0,0,0,"real"
"652497","525649182074613761",0,1,1,0,1,0,0,0,0,1,"real"
"280080","419063359686717441",1,1,1,1,1,0,1,1,0,0,"real"
"631405","521788009466068992",3,3,3,2,3,1,0,1,0,1,"real"
"1145701","578341999503245312",1,0,0,0,0,0,0,0,0,0,"real"
"528492","501723196794482688",1,0,0,0,0,1,2,0,2,2,"real"
"1408479","590001512232910848",0,0,0,0,0,0,1,0,1,0,"real"
"194183","357984628227194880",0,0,0,0,0,1,0,0,0,0,"real"
"154454","318985415480725505",0,0,0,0,0,0,0,0,0,2,"real"
"883304","558699889476239360",0,0,0,0,0,0,1,0,0,0,"real"
"650346","525206785993371648",0,0,1,1,0,0,0,0,0,0,"real"
"233407","390260258301415424",3,2,2,1,2,1,0,1,0,2,"real"
"213951","374885307243839488",0,1,2,2,0,0,0,0,0,0,"real"
"520044","499621001542369280",0,1,1,1,0,0,0,0,0,0,"real"
"935318","563543501766684672",1,0,0,0,0,0,0,0,0,0,"real"
"1153986","578806071621332993",0,0,0,0,0,0,2,0,1,0,"real"
"1383367","589056104899813376",0,1,1,0,1,0,2,0,0,0,"real"
"637155","522809322330677248",0,0,1,0,0,0,0,0,0,0,"real"
"52733","320138084115152896",0,0,1,0,0,0,0,0,0,0,"fake"
"444330","479298679627460608",3,1,0,0,0,2,4,0,3,1,"real"
"1163495","579403119207010305",0,0,0,0,0,0,1,0,0,0,"real"
"1020585","570379521053962240",0,1,1,0,1,0,0,0,0,0,"real"
"163551","328843783573733378",1,0,0,0,1,1,1,0,1,1,"real"
"221240","381143335026450432",0,0,0,0,0,0,0,0,0,1,"real"
"934670","563497883643559936",0,0,1,0,0,0,0,0,0,2,"real"
"1078903","574192085416325120",0,1,2,1,1,0,0,0,0,0,"real"
"1058001","572885086594584577",1,0,0,0,0,0,1,0,0,0,"real"
"144242","305866848619073536",0,0,1,0,1,0,1,1,1,0,"real"
"379844","459705496174202880",0,0,0,0,0,1,2,0,1,0,"real"
"1033929","571187256058187776",1,1,1,1,0,1,1,0,1,1,"real"
"121926","274209105814638592",1,0,3,0,2,0,2,2,0,0,"real"
"1508907","593263503537897472",0,0,0,0,0,0,1,0,1,0,"real"
"1180628","580256155777155072",0,1,0,0,0,1,1,0,1,1,"real"
"1226168","582379548852932608",1,2,2,1,0,0,1,0,0,0,"real"
"469710","486501320698773504",0,0,0,0,0,0,1,0,0,0,"real"
"1322889","586685157416943616",0,0,0,0,1,0,0,0,0,0,"real"
"1047052","572162085590855680",1,0,0,0,0,0,1,0,1,0,"real"
"1056645","572809055212707840",2,0,1,0,0,0,1,0,0,0,"real"
"908459","561284188725608448",0,1,1,1,1,0,1,1,1,0,"real"
"976578","567057258656186369",1,0,0,0,0,0,2,0,0,0,"real"
"531757","502303182585090048",1,0,0,0,0,0,1,0,0,0,"real"
"657489","526614649555656705",0,0,1,1,1,0,0,0,0,0,"real"
"125774","279828329375342593",0,0,1,1,0,0,0,0,0,0,"real"
"56738","328358084370128896",0,0,0,0,0,0,2,0,1,1,"fake"
"1140342","578031868068519937",1,0,2,0,0,1,2,0,1,3,"real"
"440254","478257683460390913",2,0,0,0,0,0,1,0,1,1,"real"
"570160","510264223050772480",1,1,0,0,0,0,1,0,1,1,"real"
"1054314","572631446013157377",1,0,0,0,0,0,1,0,0,0,"real"
"412189","469887530339299328",1,1,1,1,1,1,2,1,0,0,"real"
"795471","548270627392868352",0,0,1,0,0,0,0,0,0,0,"real"
"919693","562243014592958464",1,0,0,0,0,0,0,0,0,0,"real"
"1473637","592231842301902848",2,0,0,0,0,0,2,0,0,1,"real"
"373083","457526647009198080",1,2,2,2,1,0,0,1,0,0,"real"
"154327","318842006124249088",0,1,1,1,1,1,2,1,0,2,"real"
"583400","512727892887760898",1,1,0,0,0,0,0,1,0,0,"real"
"1272320","584483594367795200",1,0,0,0,0,0,0,0,0,1,"real"
"73994","16076478470",0,0,1,0,0,0,0,0,0,0,"real"
"234793","391218265038409729",0,1,1,0,1,0,0,0,0,0,"real"
"700902","534372876137541634",1,0,3,0,0,1,1,0,0,0,"real"
"880145","558381194891755521",1,0,0,0,0,0,1,0,1,0,"real"
"808225","550106237421887488",1,0,2,0,0,0,1,0,1,1,"real"
"1200710","581189329759952896",1,0,0,0,1,1,2,0,2,0,"real"
"1303212","585846778676641792",0,0,1,0,0,0,0,0,0,0,"real"
"142856","304123767024668673",1,0,0,0,0,0,2,0,0,0,"real"
"172655","337939581074812930",1,0,0,0,0,0,1,0,1,0,"real"
"406448","468048689345212416",0,1,1,1,1,0,0,1,0,0,"real"
"584217","512827691527983104",1,0,1,0,0,0,1,1,0,0,"real"
"1307439","586010092274900993",1,0,0,0,0,0,1,0,1,0,"real"
"1358351","588132982080331776",1,0,0,0,0,0,1,0,0,0,"real"
"1395122","589516214990458880",0,0,0,0,0,0,1,0,0,0,"real"
"1427739","590695505442770944",1,0,0,0,0,0,0,0,0,0,"real"
"1025211","570696658050285570",0,0,1,0,0,0,0,0,0,0,"real"
"1121265","576943893435924480",0,0,1,0,0,0,0,0,0,0,"real"
"471106","486796471618899969",1,0,1,1,0,0,6,1,4,1,"real"
"1493743","592864768861548545",2,2,2,1,2,0,2,1,0,1,"real"
"540411","504122815323189248",0,0,1,0,1,0,0,1,0,1,"real"
"495336","493262356281966593",1,1,1,1,1,0,0,1,0,1,"real"
"58934","101529794864361472",1,1,0,1,0,0,0,0,0,0,"real"
"1035180","571291678163775488",1,0,1,1,0,1,2,0,1,1,"real"
"1430078","590755563480489986",1,0,1,1,1,0,1,0,0,0,"real"
"1151178","578671620878807040",0,0,0,0,0,1,1,0,1,0,"real"
"767875","544383779259691009",0,0,1,0,0,0,0,0,0,1,"real"
"396219","464599075422498817",2,0,1,0,0,0,3,0,2,2,"real"
"1437637","591030257001570306",0,0,0,0,0,1,2,0,1,1,"real"
"1474697","592285263415549952",2,0,0,0,0,1,2,1,1,1,"real"
"573373","510942934213353472",0,0,0,0,0,0,1,0,1,0,"real"
"596724","515163187730468864",1,0,0,0,0,0,0,0,0,0,"real"
"752158","542134996379906049",1,0,0,0,1,1,1,0,1,1,"real"
"1284081","585022814136086528",0,0,0,0,0,1,0,0,0,0,"real"
"644638","524227876221378560",1,0,0,0,0,0,0,0,0,1,"real"
"397165","464945105128800256",2,1,0,0,1,0,3,1,1,1,"real"
"247905","400244983841562625",0,0,1,1,0,0,0,0,0,0,"real"
"152665","316706897157836801",0,1,1,0,1,0,0,0,0,0,"real"
"168640","334162362611417088",0,0,2,2,0,0,1,0,1,0,"real"
"489028","491651107517911040",0,0,1,0,1,0,0,1,0,0,"real"
"932357","563306119112970240",1,1,1,1,1,1,1,1,1,2,"real"
"969189","566374276144836608",0,1,1,0,1,0,0,1,0,0,"real"
"12381","200318207679135744",0,0,0,0,0,0,1,0,0,0,"fake"
"866964","556993772706222080",1,0,0,0,0,0,1,0,0,0,"real"
"827148","552349571633131520",1,0,0,0,0,0,0,0,0,1,"real"
"72134","15490489855778816",0,1,1,1,0,0,0,0,0,0,"real"
"467698","485946867067273216",1,0,0,0,0,0,1,0,0,0,"real"
"816004","550997963980701696",0,0,1,0,0,0,0,0,0,0,"real"
"1267590","584276271779225600",0,0,0,0,0,0,1,0,0,0,"real"
"334533","443466615363870720",1,0,0,0,0,0,1,0,1,0,"real"
"162502","327718252241383424",1,0,0,0,0,0,1,0,0,0,"real"
"507369","496414357396262913",1,0,1,0,0,1,3,0,1,1,"real"
"695057","533277507345080321",0,0,0,0,0,0,0,0,0,2,"real"
"1109121","576141927600402432",1,0,0,0,1,1,1,0,1,1,"real"
"521247","499860852338466816",1,0,0,0,0,0,2,0,1,1,"real"
"848679","554824204978503681",0,0,0,0,0,1,1,0,1,1,"real"
"167438","332955957044858880",0,0,1,0,0,0,0,0,0,0,"real"
"1486261","592654151827480577",1,1,1,1,1,0,1,1,0,0,"real"
"987266","567887438942613506",0,0,0,0,0,0,1,0,0,0,"real"
"356779","451580342499938305",0,1,0,0,0,0,0,0,0,1,"real"
"369000","456102125832265728",1,0,0,0,0,0,0,0,0,0,"real"
"1525047","593783761675821056",1,0,0,0,0,0,1,0,0,0,"real"
"1269771","584385065355976704",0,2,2,0,2,0,0,2,0,0,"real"
"401388","466354585373007873",0,0,0,0,0,0,1,0,0,0,"real"
"1427012","590674891302645762",1,1,1,0,0,0,1,0,0,0,"real"
"706517","535301833741185026",1,1,1,0,0,0,1,0,1,2,"real"
"561087","508654138386055169",0,0,1,0,1,0,1,1,1,1,"real"
"1380069","588904791692206080",1,0,2,0,1,0,1,2,1,1,"real"
"1062399","573158126997782528",1,2,2,0,0,1,0,0,0,0,"real"
"1308195","586035555877556225",1,0,0,0,0,1,2,0,2,2,"real"
"1407394","589969078875361281",0,1,1,1,1,1,0,0,0,0,"real"
"1208651","581557664888397824",0,0,0,1,0,0,1,0,1,0,"real"
"644422","524189185989558272",1,0,0,0,0,1,2,0,2,1,"real"
"1420651","590433775609257984",2,0,0,0,0,1,2,0,1,1,"real"
"210740","372273002072657920",2,0,0,0,0,0,2,0,2,1,"real"
"1510675","593306582491901952",0,0,0,0,0,0,1,0,0,0,"real"
"468023","486021420044935168",1,0,1,1,0,0,1,0,0,2,"real"
"274734","416319620610420736",1,1,1,1,1,0,1,1,1,0,"real"
"969767","566411327191912448",0,1,0,0,0,0,0,0,0,0,"real"
"607529","517158315411767297",0,0,1,0,1,0,0,1,0,0,"real"
"17432","230489815362179072",0,1,1,1,0,0,0,0,0,0,"fake"
"1013752","569921596640645122",0,0,0,0,0,1,1,0,1,1,"real"
"1291359","585314951536906240",0,1,1,1,0,0,0,0,0,0,"real"
"1519583","593595911437168640",0,0,0,0,0,0,1,0,1,0,"real"
"18239","236607902750756864",0,0,1,0,1,0,0,0,0,0,"fake"
"1222511","582257654942212096",2,0,0,0,0,0,3,0,2,1,"real"
"578285","511864711244042240",1,0,0,0,0,0,1,0,1,2,"real"
"179166","344243746700918785",0,0,0,0,0,0,0,0,0,1,"real"
"1408129","589990653464969216",1,0,0,0,0,0,1,0,1,0,"real"
"268236","412890850373275648",0,1,2,0,1,0,0,1,0,0,"real"
"913729","561823009699549186",1,0,0,0,0,0,1,0,1,1,"real"
"1013319","569896937144623105",2,0,0,0,0,3,4,0,4,4,"real"
"1172577","579855138879242240",1,2,2,2,2,1,1,1,1,1,"real"
"112610","258771631596503041",1,0,1,1,1,0,1,0,1,1,"real"
"1188624","580703386418454531",0,0,0,1,0,0,1,0,1,0,"real"
"444415","479315604617183232",0,0,1,0,0,0,0,0,0,0,"real"
"1134372","577698839957647361",0,1,1,1,1,1,0,1,0,0,"real"
"766517","544261062246158337",0,0,0,0,0,0,0,0,0,1,"real"
"361889","453503342761631745",0,1,1,1,1,0,0,1,0,1,"real"
"955082","565236454339907585",0,0,0,0,0,0,0,0,0,1,"real"
"857890","555888685258797058",0,0,1,1,0,0,1,0,0,0,"real"
"79059","177145854845657088",1,0,0,0,0,0,2,0,1,1,"real"
"439575","478036040335511552",0,0,0,0,0,0,2,0,2,1,"real"
"232029","389277283401621504",0,0,1,0,0,0,0,0,0,0,"real"
"792389","547859310194491392",1,1,0,0,0,0,1,0,1,1,"real"
"1373273","588688346102235136",1,0,0,0,0,0,1,0,0,0,"real"
"1289043","585236105592700928",2,1,0,0,0,0,2,0,2,2,"real"
"397280","464972472807587840",0,0,0,0,0,0,4,0,1,1,"real"
"448371","480427503325306880",0,0,0,0,0,0,0,0,0,1,"real"
"748214","541646714395185152",0,0,0,0,0,0,1,0,0,0,"real"
"206055","368501078406348800",0,0,0,0,0,0,1,0,0,0,"real"
"1132908","577647053674774528",0,0,0,0,1,0,0,0,0,0,"real"
"1165931","579527715679678464",0,0,1,0,0,0,0,0,0,0,"real"
"604353","516640147140804608",1,0,0,0,0,0,2,0,1,1,"real"
"251351","402351045650575360",0,0,0,0,0,1,0,0,0,0,"real"
"769072","544589760644141056",0,0,0,0,0,0,1,0,1,0,"real"
"296704","427408416882319360",0,1,2,1,1,0,0,0,0,0,"real"
"411989","469831520497451008",1,0,0,0,0,0,1,0,1,0,"real"
"499968","494548805564370944",1,0,0,0,0,0,2,0,2,0,"real"
"917411","562074308932304897",0,0,0,0,0,0,2,0,1,1,"real"
"353955","450666693740609536",1,1,1,1,0,0,2,1,0,0,"real"
"697780","533806904938881024",1,0,0,0,0,0,1,0,0,0,"real"
"569605","510181290591547393",1,0,0,0,0,0,1,0,0,0,"real"
"232034","389285225143869440",0,3,3,3,3,0,0,0,0,0,"real"
"550939","506438728126976000",1,0,0,0,0,0,1,0,1,0,"real"
"623347","520197598314242048",0,0,0,0,0,0,1,0,0,0,"real"
"1357053","588089159669063680",0,0,1,0,0,0,0,0,0,0,"real"
"703412","534807753928101888",0,0,1,0,0,1,2,0,0,1,"real"
"1239530","582970073964523521",0,0,0,0,0,0,1,0,1,0,"real"
"51161","317363375669657600",0,0,0,0,0,0,1,0,0,0,"fake"
"1180107","580229621754392576",0,1,1,1,1,1,0,0,0,1,"real"
"164535","329827899836342272",0,0,0,0,0,0,1,0,0,0,"real"
"175099","340326083075399680",0,0,0,0,0,0,1,0,0,0,"real"
"1077500","574068595828752384",0,0,0,0,0,0,0,0,0,1,"real"
"1381232","588940331057569793",0,0,0,0,0,0,0,0,0,2,"real"
"224770","384016104831856640",0,0,1,0,0,0,0,0,0,0,"real"
"103726","24231002643",0,2,3,1,1,0,0,1,0,0,"real"
"1351708","587844834133553152",0,0,1,0,0,0,0,0,0,0,"real"
"504313","495575363121348608",1,0,1,1,0,0,1,1,1,1,"real"
"85516","195616232865673216",0,0,0,0,0,0,0,0,0,1,"real"
"1174551","579976594036432896",1,0,0,0,0,0,2,0,0,0,"real"
"448350","480421395013574656",1,0,1,0,2,0,1,0,0,1,"real"
"1454109","591581261237325824",1,0,0,0,0,1,1,0,0,1,"real"
"647467","524719982731882498",1,1,1,0,0,0,1,0,1,1,"real"
"1168623","579680290643124224",2,1,2,1,2,1,5,0,3,2,"real"
"1206239","581452891396919296",0,0,0,0,0,0,1,0,1,0,"real"
"1227221","582418566009360384",0,0,0,0,0,0,1,0,0,0,"real"
"265341","411134851249479681",3,0,1,1,0,0,4,0,2,2,"real"
"720752","537491375655104512",0,1,1,1,1,0,0,1,0,0,"real"
"642068","523687491081998337",0,0,0,0,0,0,1,0,1,0,"real"
"1316030","586373382805053441",1,0,0,0,0,1,1,0,0,0,"real"
"556836","507667099968212992",1,0,0,0,0,0,1,0,0,0,"real"
"925500","562708393367207937",1,0,0,0,0,0,1,0,0,0,"real"
"684879","531510698178658304",0,0,0,0,0,0,1,0,1,0,"real"
"688475","532131982512123904",0,0,1,0,0,0,1,0,0,0,"real"
"251746","402623011594838016",1,0,0,1,0,0,2,0,2,1,"real"
"1540096","7688610739",1,0,0,0,0,0,1,0,0,0,"real"
"951026","564902024219619330",1,0,0,0,0,0,0,0,0,0,"real"
"434366","476580368921808896",2,0,0,0,0,0,1,0,1,1,"real"
"1125043","577177871019470848",0,1,1,0,1,0,2,0,0,2,"real"
"608537","517370512310140928",0,0,1,1,0,0,0,1,0,0,"real"
"50972","317114160393629696",0,0,0,0,0,0,1,0,0,1,"fake"
"211177","372553003280375808",0,0,0,0,0,0,1,0,1,0,"real"
"657862","526721580382965760",0,0,0,0,0,0,1,0,0,0,"real"
"866428","556956915456937985",0,0,0,0,0,0,0,0,0,1,"real"
"406397","468026550005166080",0,0,1,1,0,0,0,0,0,0,"real"
"1523491","593724101434290176",0,0,1,0,0,1,2,0,0,0,"real"
"1071882","573694585785843713",2,0,1,1,0,1,4,1,2,2,"real"
"1458640","591728660568244224",0,0,0,0,0,0,1,0,1,0,"real"
"128055","283345128226181120",1,0,0,0,0,1,3,0,3,2,"real"
"221334","381198579181699072",0,0,1,0,0,0,0,1,0,0,"real"
"549345","506088536677044224",1,1,1,1,0,0,1,0,0,1,"real"
"701622","534491310305329153",0,0,0,0,0,0,1,0,1,1,"real"
"902838","560712484244303872",0,0,0,0,0,0,1,0,0,0,"real"
"530071","50201402206728192",1,0,0,0,0,0,2,0,1,1,"real"
"691399","532647094511992833",0,0,0,0,0,0,2,0,2,2,"real"
"1348692","587748531726848001",0,0,0,0,0,0,1,0,0,0,"real"
"947453","564608779329613824",0,1,1,1,1,0,2,0,0,0,"real"
"810628","550354340729208832",0,1,1,1,1,1,0,1,0,0,"real"
"1342648","587492293222895616",1,0,1,0,0,0,1,0,0,0,"real"
"1175676","580029483266117632",2,0,0,0,0,0,2,0,1,2,"real"
"1397327","589608675632762880",0,0,1,0,0,0,0,0,0,0,"real"
"46569","310795859510054912",1,1,0,0,0,1,1,0,1,1,"fake"
"1357049","588089105583575040",0,1,1,1,1,0,0,1,0,1,"real"
"620779","519683496965447681",0,0,1,0,0,0,0,0,0,0,"real"
"800573","549055735938949121",0,0,0,0,0,4,3,0,3,4,"real"
"145854","307925574645596161",0,1,1,1,0,0,0,0,0,1,"real"
"928489","562986383305105408",0,1,0,0,0,0,1,0,0,0,"real"
"136756","295654368542330881",0,0,1,1,0,0,0,0,0,0,"real"
"1314790","586332989828698112",0,0,1,1,0,0,0,0,0,0,"real"
"987929","567928413761064961",0,0,2,2,0,0,1,2,0,0,"real"
"1094374","575176285594386432",1,0,0,0,1,0,1,0,0,1,"real"
"485679","490740119867891714",0,1,1,0,1,0,0,0,0,0,"real"
"441482","478568101340909568",1,0,0,0,0,1,2,0,2,2,"real"
"1296302","585553826985435136",0,1,0,0,0,0,0,0,0,0,"real"
"1230047","582585324095692800",1,0,1,0,0,0,0,1,0,0,"real"
"479381","489006497725042689",0,0,1,1,0,0,0,0,0,0,"real"
"608512","517364691543543808",0,0,0,0,0,0,1,0,0,0,"real"
"1084389","574583541075435520",0,0,0,0,0,0,1,0,0,0,"real"
"26366","261474265122078720",1,0,0,0,0,0,1,0,1,0,"fake"
"1516372","593499648704131073",0,0,0,0,0,0,1,0,0,0,"real"
"338764","445164266442616833",0,0,1,0,0,0,0,1,0,0,"real"
"544954","505103164744695809",0,0,0,0,0,0,0,0,0,1,"real"
"1376408","588792811543212032",2,0,0,0,0,0,2,0,0,0,"real"
"541358","504360771405369344",0,0,1,0,0,0,0,0,0,0,"real"
"1126802","577273144647540737",0,0,0,0,0,0,1,0,0,0,"real"
"1348814","587753459539030016",0,0,0,0,0,0,1,0,0,0,"real"
"57967","334474390353874944",1,0,0,0,0,0,1,0,0,1,"fake"
"99352","23217171122",0,0,1,0,0,0,0,0,0,0,"real"
"639697","523246519927836672",0,0,0,0,0,0,0,0,0,1,"real"
"459505","483671748081352705",1,0,0,0,0,1,1,0,1,1,"real"
"737749","540158194329206784",0,1,0,0,1,0,0,0,0,1,"real"
"61782","114391505799622656",0,2,1,0,0,1,0,0,0,0,"real"
"78621","175766978991095808",2,0,1,0,0,0,2,0,2,0,"real"
"686173","531673490961604608",0,0,0,0,0,0,0,0,0,2,"real"
"1125308","577191861632172032",0,1,1,1,1,0,0,0,0,0,"real"
"504453","495616990246371328",0,0,0,0,0,1,1,0,1,1,"real"
"499138","494315425526591488",0,1,1,1,1,1,1,0,0,0,"real"
"1358632","588142005319942145",0,0,0,1,0,0,2,0,0,0,"real"
"201115","364249334428479488",2,1,0,0,0,0,4,0,2,1,"real"
"1473944","592245510519394304",0,0,0,0,0,0,1,0,1,1,"real"
"1120601","576908817335771136",0,0,0,0,0,0,0,1,0,0,"real"
"873974","557732256216023040",0,0,1,0,0,0,1,0,0,0,"real"
"1496396","592919962911649792",1,1,2,1,1,1,3,1,2,1,"real"
"298101","427994310831644672",0,0,0,0,0,0,3,0,1,0,"real"
"477259","488435198192009218",0,0,0,0,0,1,1,0,1,1,"real"
"766932","544296839176912897",1,0,0,0,0,0,1,0,1,0,"real"
"3536","42612679843643392",0,0,0,0,0,2,2,0,2,1,"fake"
"1394238","589488336013778945",1,0,0,0,0,0,0,0,0,0,"real"
"371087","456727977586597888",0,2,3,3,2,0,0,0,0,0,"real"
"1286823","585149123663437824",0,0,0,0,0,0,2,0,0,0,"real"
"656351","526449296619896832",0,1,1,0,1,0,0,0,1,0,"real"
"1382052","588979660991688705",2,0,0,0,0,0,1,0,0,0,"real"
"1123626","577106067261374464",0,0,0,0,0,0,1,0,1,1,"real"
"152043","316012392477773824",3,0,0,0,0,0,0,0,0,0,"real"
"1347129","587688367480897537",1,1,1,1,0,0,1,0,0,0,"real"
"744625","541095607939514368",1,1,0,0,0,0,1,0,0,0,"real"
"859229","556042608632274946",3,1,0,0,1,0,2,0,2,1,"real"
"1352662","587886025864642560",0,1,1,0,0,0,1,0,1,0,"real"
"1385624","589136013227765760",1,0,0,0,0,0,1,0,1,0,"real"
"1351419","587835813460754432",1,0,0,0,0,0,2,0,0,0,"real"
"1304054","585879461570162688",0,0,0,0,0,0,1,0,0,0,"real"
"168536","334074809455611904",0,1,1,1,1,0,0,1,0,0,"real"
"1375782","588774249772425217",0,0,0,0,0,0,0,1,0,0,"real"
"450959","481194752483033088",1,0,0,0,0,0,0,0,0,0,"real"
"844489","554393339014180864",2,2,1,0,0,0,0,0,0,0,"real"
"1045645","572067483152068608",0,0,1,1,0,0,1,0,1,1,"real"
"745117","541175039106621440",1,0,0,0,0,0,1,0,0,0,"real"
"1403652","589853350386098177",0,0,0,0,0,0,1,0,0,0,"real"
"496381","493581454220070913",0,1,2,1,1,0,0,2,0,0,"real"
"750020","541826735114051584",0,1,1,0,1,0,0,0,0,0,"real"
"905017","560955969694621696",1,0,1,1,0,0,1,0,0,1,"real"
"686906","531860056526966785",0,0,1,1,0,0,0,0,0,2,"real"
"1368044","588499742734299136",0,0,0,0,0,0,1,0,0,0,"real"
"323880","439017938138718208",1,0,1,0,0,0,0,0,0,0,"real"
"355688","451234136108576768",1,1,0,0,0,0,1,0,0,0,"real"
"457599","483168084358754304",0,0,0,0,0,0,0,0,0,1,"real"
"452873","481684530667876353",0,0,0,0,0,0,2,0,0,0,"real"
"292210","425147464778522624",0,0,1,0,1,0,0,1,0,0,"real"
"103469","241670900976607232",0,0,1,0,0,0,0,0,0,0,"real"
"577353","511681739035783168",0,0,0,0,0,0,0,0,0,1,"real"
"193179","35714725480370176",0,0,0,0,0,0,1,0,0,0,"real"
"1038727","571507480456499201",0,0,1,0,0,0,0,0,1,0,"real"
"325169","439578034707120128",1,0,0,0,0,0,0,0,0,1,"real"
"1333890","587162871806590977",2,0,0,0,0,1,2,0,2,2,"real"
"359876","452790550203101184",1,0,0,0,0,0,1,0,1,1,"real"
"216078","376692415610232832",1,1,1,0,0,1,2,0,2,1,"real"
"1191049","580804092185997312",0,0,0,0,0,0,1,0,0,0,"real"
"1414887","590254359419596801",0,0,1,0,1,0,1,0,1,0,"real"
"873200","557665424872325123",0,0,0,0,0,0,1,0,0,0,"real"
"1207918","581522624762789888",0,0,0,0,0,0,3,0,1,1,"real"
"1497588","592943840924868608",0,0,1,1,0,0,0,1,0,0,"real"
"268443","413017218956271616",0,1,1,1,0,0,0,0,0,0,"real"
"869036","557236898159398913",0,1,1,1,0,0,1,0,0,0,"real"
"338405","445024605996990464",4,0,0,0,0,0,4,0,3,2,"real"
"177493","342581602704039936",2,1,1,1,1,1,2,1,2,2,"real"
"710885","536019095544541184",0,0,0,0,0,0,0,0,0,1,"real"
"1119370","576832445703651328",2,0,0,0,1,1,2,0,1,1,"real"
"1119083","576811488389644288",1,1,3,2,0,0,1,1,0,0,"real"
"812482","550552319960420353",1,0,0,0,0,0,1,0,1,1,"real"
"397278","464972137090928641",0,0,1,1,0,0,1,0,0,0,"real"
"841387","554065974119239680",0,0,1,0,0,0,0,0,0,0,"real"
"814131","550778230928441345",0,0,0,0,0,1,0,0,0,0,"real"
"741398","540657669716340738",0,0,1,0,1,0,0,1,0,2,"real"
"949351","564722824318042112",0,0,1,0,0,0,0,0,0,0,"real"
"1298921","585637148910612482",1,0,0,0,0,0,2,0,0,0,"real"
"577044","511639377429422080",1,0,1,0,0,0,2,0,0,0,"real"
"360343","452951278964862977",0,0,0,0,0,0,1,0,0,0,"real"
"754644","542492033177239552",0,0,0,0,0,0,1,0,0,0,"real"
"196981","360445910406283266",1,0,0,0,0,0,2,0,0,0,"real"
"1373189","588684636965974016",2,0,2,1,1,1,2,0,1,1,"real"
"299738","428717053558550528",1,0,1,0,0,0,0,0,0,0,"real"
"256221","405571192469217280",1,0,0,0,0,0,1,0,1,1,"real"
"1028061","570843658473365504",1,0,1,0,1,0,1,0,0,0,"real"
"521234","499853491578626048",3,2,2,2,2,1,3,0,0,2,"real"
"788462","547384408794497025",0,1,1,1,1,0,0,0,0,0,"real"
"555653","507388896829640704",0,0,0,0,0,0,0,0,0,1,"real"
"1243420","583121351239704577",1,0,2,0,0,0,0,0,0,0,"real"
"7860","117272637385875456",1,1,0,0,0,1,1,0,1,1,"fake"
"1356310","588059685976199169",0,0,0,0,0,0,1,0,0,0,"real"
"1336051","587272704669184000",0,0,1,0,0,0,0,0,0,0,"real"
"318147","436514924538654720",0,1,1,1,1,0,0,0,0,0,"real"
"569081","510097225305706496",0,0,0,0,0,1,1,0,0,0,"real"
"253826","403978376144093184",0,1,1,1,1,0,0,1,0,0,"real"
"1240404","583008325505269760",0,0,1,0,0,0,0,1,0,0,"real"
"952381","564994819672403971",2,0,0,0,0,0,2,0,1,0,"real"
"71320","15122489264",0,0,0,0,0,0,0,0,0,1,"real"
"521436","499929527339200513",1,0,0,0,0,0,0,0,0,0,"real"
"88906","205424542401822721",0,0,0,0,1,1,1,0,0,0,"real"
"134280","292089782778085377",1,0,1,1,0,0,4,0,2,1,"real"
"1133194","577657547806519296",0,1,0,0,0,0,0,0,0,0,"real"
"72176","15504397476",0,0,1,1,0,1,1,0,1,1,"real"
"242422","396436577871609856",0,1,0,0,0,0,0,0,0,1,"real"
"802709","549374452514185217",0,0,1,0,0,0,1,0,0,0,"real"
"1223570","582293128738045952",0,0,0,0,0,0,1,0,0,0,"real"
"787667","547254029936365568",0,0,0,0,0,1,1,0,1,2,"real"
"591924","514264843885367297",0,0,1,0,1,0,0,0,0,0,"real"
"118446","267843893226266624",1,0,0,0,0,0,2,0,1,1,"real"
"189991","354430872348409856",1,0,0,0,0,0,1,0,0,0,"real"
